timestamp,buyer,seller,symbol,currency,price,quantity,day,source_file,bid_price_1,ask_price_1,mid_price,spread,aggressor_side,signed_qty
382300,,,TOMATOES,XIRECS,5011.0,5,-2,trades_round_0_day_-2.csv,5011,5024,5017.5,13,sell,-5
382700,,,TOMATOES,XIRECS,5024.0,4,-2,trades_round_0_day_-2.csv,5018,5024,5021.0,6,buy,4
384000,,,TOMATOES,XIRECS,5024.0,4,-2,trades_round_0_day_-2.csv,5010,5024,5017.0,14,buy,4
386800,,,TOMATOES,XIRECS,5021.0,5,-2,trades_round_0_day_-2.csv,5007,5021,5014.0,14,buy,5
390300,,,TOMATOES,XIRECS,5018.0,5,-2,trades_round_0_day_-2.csv,5004,5018,5011.0,14,buy,5
392600,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
394300,,,TOMATOES,XIRECS,5016.0,3,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,buy,3
396600,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
397900,,,TOMATOES,XIRECS,5012.0,2,-2,trades_round_0_day_-2.csv,4999,5012,5005.5,13,buy,2
398700,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
402300,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
404400,,,TOMATOES,XIRECS,5012.0,5,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,buy,5
404800,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,5
408800,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
411200,,,TOMATOES,XIRECS,5015.0,2,-2,trades_round_0_day_-2.csv,5002,5015,5008.5,13,buy,2
413000,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
413600,,,EMERALDS,XIRECS,9992.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-8
413900,,,TOMATOES,XIRECS,5002.0,2,-2,trades_round_0_day_-2.csv,5002,5015,5008.5,13,sell,-2
414000,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
415800,,,TOMATOES,XIRECS,5011.0,5,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,buy,5
417900,,,TOMATOES,XIRECS,5009.0,4,-2,trades_round_0_day_-2.csv,5009,5015,5012.0,6,sell,-4
419700,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
420800,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
422300,,,TOMATOES,XIRECS,5020.0,4,-2,trades_round_0_day_-2.csv,5006,5020,5013.0,14,buy,4
426300,,,TOMATOES,XIRECS,5004.0,2,-2,trades_round_0_day_-2.csv,5004,5017,5010.5,13,sell,-2
427500,,,TOMATOES,XIRECS,5014.0,5,-2,trades_round_0_day_-2.csv,5000,5014,5007.0,14,buy,5
428600,,,TOMATOES,XIRECS,5016.0,5,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,buy,5
429100,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
429500,,,TOMATOES,XIRECS,5003.0,3,-2,trades_round_0_day_-2.csv,5003,5016,5009.5,13,sell,-3
431000,,,TOMATOES,XIRECS,5014.0,3,-2,trades_round_0_day_-2.csv,5001,5014,5007.5,13,buy,3
431500,,,TOMATOES,XIRECS,5015.0,2,-2,trades_round_0_day_-2.csv,5001,5015,5008.0,14,buy,2
431900,,,TOMATOES,XIRECS,5001.0,4,-2,trades_round_0_day_-2.csv,5001,5014,5007.5,13,sell,-4
432700,,,TOMATOES,XIRECS,5000.0,3,-2,trades_round_0_day_-2.csv,5000,5014,5007.0,14,sell,-3
432900,,,TOMATOES,XIRECS,5014.0,5,-2,trades_round_0_day_-2.csv,5001,5014,5007.5,13,buy,5
434900,,,TOMATOES,XIRECS,5003.0,3,-2,trades_round_0_day_-2.csv,5003,5017,5010.0,14,sell,-3
435100,,,TOMATOES,XIRECS,5016.0,4,-2,trades_round_0_day_-2.csv,5003,5016,5009.5,13,buy,4
436600,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
437300,,,TOMATOES,XIRECS,5002.0,4,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,sell,-4
442000,,,TOMATOES,XIRECS,4998.0,2,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,sell,-2
443900,,,TOMATOES,XIRECS,5011.0,2,-2,trades_round_0_day_-2.csv,4997,5011,5004.0,14,buy,2
445800,,,TOMATOES,XIRECS,4999.0,5,-2,trades_round_0_day_-2.csv,4999,5012,5005.5,13,sell,-5
450300,,,TOMATOES,XIRECS,4998.0,3,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,sell,-3
452300,,,TOMATOES,XIRECS,4997.0,2,-2,trades_round_0_day_-2.csv,4997,5004,5000.5,7,sell,-2
452400,,,TOMATOES,XIRECS,5011.0,5,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,buy,5
453100,,,TOMATOES,XIRECS,4998.0,3,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,sell,-3
456000,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
457800,,,EMERALDS,XIRECS,9992.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-8
459000,,,TOMATOES,XIRECS,5007.0,5,-2,trades_round_0_day_-2.csv,4993,5007,5000.0,14,buy,5
459200,,,TOMATOES,XIRECS,5006.0,3,-2,trades_round_0_day_-2.csv,4992,5006,4999.0,14,buy,3
459700,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
460900,,,TOMATOES,XIRECS,4992.0,4,-2,trades_round_0_day_-2.csv,4992,5005,4998.5,13,sell,-4
463900,,,TOMATOES,XIRECS,5008.0,5,-2,trades_round_0_day_-2.csv,4994,5008,5001.0,14,buy,5
469700,,,TOMATOES,XIRECS,4991.0,2,-2,trades_round_0_day_-2.csv,4991,5005,4998.0,14,sell,-2
473100,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
474600,,,TOMATOES,XIRECS,4994.0,2,-2,trades_round_0_day_-2.csv,4994,5007,5000.5,13,sell,-2
475300,,,TOMATOES,XIRECS,5008.0,2,-2,trades_round_0_day_-2.csv,4995,5008,5001.5,13,buy,2
479300,,,TOMATOES,XIRECS,5003.0,4,-2,trades_round_0_day_-2.csv,4989,5003,4996.0,14,buy,4
480500,,,TOMATOES,XIRECS,5005.0,4,-2,trades_round_0_day_-2.csv,4991,5005,4998.0,14,buy,4
485700,,,TOMATOES,XIRECS,5000.0,5,-2,trades_round_0_day_-2.csv,4987,5000,4993.5,13,buy,5
488400,,,TOMATOES,XIRECS,4987.0,4,-2,trades_round_0_day_-2.csv,4987,5001,4994.0,14,sell,-4
488900,,,TOMATOES,XIRECS,4986.0,5,-2,trades_round_0_day_-2.csv,4986,4999,4992.5,13,sell,-5
490800,,,TOMATOES,XIRECS,4986.0,5,-2,trades_round_0_day_-2.csv,4986,4999,4992.5,13,sell,-5
491600,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
491900,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
492400,,,TOMATOES,XIRECS,5002.0,4,-2,trades_round_0_day_-2.csv,4988,5002,4995.0,14,buy,4
493300,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
496700,,,TOMATOES,XIRECS,4984.0,5,-2,trades_round_0_day_-2.csv,4984,4998,4991.0,14,sell,-5
497600,,,TOMATOES,XIRECS,4993.0,2,-2,trades_round_0_day_-2.csv,4993,4999,4996.0,6,sell,-2
497900,,,TOMATOES,XIRECS,4985.0,3,-2,trades_round_0_day_-2.csv,4985,4998,4991.5,13,sell,-3
499000,,,TOMATOES,XIRECS,4987.0,4,-2,trades_round_0_day_-2.csv,4987,5001,4994.0,14,sell,-4
502900,,,TOMATOES,XIRECS,4999.0,4,-2,trades_round_0_day_-2.csv,4986,4999,4992.5,13,buy,4
504900,,,TOMATOES,XIRECS,4998.0,4,-2,trades_round_0_day_-2.csv,4985,4998,4991.5,13,buy,4
506800,,,TOMATOES,XIRECS,4986.0,3,-2,trades_round_0_day_-2.csv,4986,5000,4993.0,14,sell,-3
507200,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
511100,,,TOMATOES,XIRECS,4987.0,4,-2,trades_round_0_day_-2.csv,4987,5001,4994.0,14,sell,-4
517600,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
517700,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
520600,,,TOMATOES,XIRECS,5001.0,4,-2,trades_round_0_day_-2.csv,4988,5001,4994.5,13,buy,4
521000,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
522600,,,TOMATOES,XIRECS,4988.0,5,-2,trades_round_0_day_-2.csv,4988,5002,4995.0,14,sell,-5
524100,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
527600,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
527700,,,TOMATOES,XIRECS,4984.0,5,-2,trades_round_0_day_-2.csv,4984,4997,4990.5,13,sell,-5
529400,,,TOMATOES,XIRECS,4988.0,3,-2,trades_round_0_day_-2.csv,4988,5002,4995.0,14,sell,-3
529600,,,EMERALDS,XIRECS,9992.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-3
535200,,,EMERALDS,XIRECS,9992.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-3
536100,,,TOMATOES,XIRECS,5007.0,5,-2,trades_round_0_day_-2.csv,4994,5007,5000.5,13,buy,5
540000,,,TOMATOES,XIRECS,4996.0,5,-2,trades_round_0_day_-2.csv,4996,5001,4998.5,5,sell,-5
540700,,,TOMATOES,XIRECS,5003.0,3,-2,trades_round_0_day_-2.csv,5003,5009,5006.0,6,sell,-3
544200,,,TOMATOES,XIRECS,4998.0,3,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,sell,-3
545500,,,TOMATOES,XIRECS,5001.0,5,-2,trades_round_0_day_-2.csv,5001,5015,5008.0,14,sell,-5
548300,,,TOMATOES,XIRECS,5013.0,4,-2,trades_round_0_day_-2.csv,5000,5013,5006.5,13,buy,4
549100,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
551500,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
553700,,,TOMATOES,XIRECS,5012.0,4,-2,trades_round_0_day_-2.csv,4999,5012,5005.5,13,buy,4
554300,,,TOMATOES,XIRECS,4998.0,3,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,sell,-3
562200,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
563000,,,TOMATOES,XIRECS,5011.0,5,-2,trades_round_0_day_-2.csv,4997,5011,5004.0,14,buy,5
566200,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
567100,,,TOMATOES,XIRECS,4992.0,2,-2,trades_round_0_day_-2.csv,4992,5005,4998.5,13,sell,-2
568600,,,TOMATOES,XIRECS,4989.0,4,-2,trades_round_0_day_-2.csv,4989,5003,4996.0,14,sell,-4
569200,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
576300,,,EMERALDS,XIRECS,9992.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-8
576300,,,TOMATOES,XIRECS,5008.0,4,-2,trades_round_0_day_-2.csv,4994,5008,5001.0,14,buy,4
588900,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
591600,,,TOMATOES,XIRECS,4993.0,3,-2,trades_round_0_day_-2.csv,4993,5007,5000.0,14,sell,-3
592000,,,TOMATOES,XIRECS,5006.0,5,-2,trades_round_0_day_-2.csv,4992,5006,4999.0,14,buy,5
592200,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
593000,,,TOMATOES,XIRECS,5008.0,2,-2,trades_round_0_day_-2.csv,4994,5008,5001.0,14,buy,2
593200,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,5
595200,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
596300,,,EMERALDS,XIRECS,9992.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-3
598100,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,5
602100,,,TOMATOES,XIRECS,5000.0,4,-2,trades_round_0_day_-2.csv,5000,5008,5004.0,8,sell,-4
602500,,,TOMATOES,XIRECS,5015.0,3,-2,trades_round_0_day_-2.csv,5001,5015,5008.0,14,buy,3
603300,,,TOMATOES,XIRECS,5017.0,2,-2,trades_round_0_day_-2.csv,5003,5017,5010.0,14,buy,2
604600,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
608700,,,TOMATOES,XIRECS,5012.0,5,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,buy,5
609700,,,TOMATOES,XIRECS,4996.0,2,-2,trades_round_0_day_-2.csv,4996,5009,5002.5,13,sell,-2
610200,,,TOMATOES,XIRECS,5006.0,4,-2,trades_round_0_day_-2.csv,5006,5012,5009.0,6,sell,-4
611100,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
611300,,,TOMATOES,XIRECS,5013.0,4,-2,trades_round_0_day_-2.csv,4999,5013,5006.0,14,buy,4
616700,,,TOMATOES,XIRECS,5003.0,4,-2,trades_round_0_day_-2.csv,4990,5003,4996.5,13,buy,4
616900,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
619000,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
619700,,,TOMATOES,XIRECS,5009.0,3,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,buy,3
624900,,,TOMATOES,XIRECS,4996.0,4,-2,trades_round_0_day_-2.csv,4996,5009,5002.5,13,sell,-4
625800,,,TOMATOES,XIRECS,5008.0,5,-2,trades_round_0_day_-2.csv,4994,5008,5001.0,14,buy,5
626200,,,TOMATOES,XIRECS,4996.0,5,-2,trades_round_0_day_-2.csv,4996,5009,5002.5,13,sell,-5
626500,,,TOMATOES,XIRECS,5010.0,4,-2,trades_round_0_day_-2.csv,4997,5010,5003.5,13,buy,4
627400,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
632600,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
633400,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
635000,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
636300,,,EMERALDS,XIRECS,9992.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-8
636900,,,TOMATOES,XIRECS,5014.0,4,-2,trades_round_0_day_-2.csv,5000,5014,5007.0,14,buy,4
637100,,,EMERALDS,XIRECS,9992.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-5
643800,,,TOMATOES,XIRECS,5015.0,5,-2,trades_round_0_day_-2.csv,5001,5015,5008.0,14,buy,5
645600,,,TOMATOES,XIRECS,5019.0,5,-2,trades_round_0_day_-2.csv,5005,5019,5012.0,14,buy,5
646000,,,TOMATOES,XIRECS,5020.0,3,-2,trades_round_0_day_-2.csv,5006,5020,5013.0,14,buy,3
650600,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
651300,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,5
655400,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
656300,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
661500,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
662600,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
663000,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
665700,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
665700,,,TOMATOES,XIRECS,5012.0,2,-2,trades_round_0_day_-2.csv,5012,5026,5019.0,14,sell,-2
666400,,,TOMATOES,XIRECS,5014.0,5,-2,trades_round_0_day_-2.csv,5014,5021,5017.5,7,sell,-5
669400,,,TOMATOES,XIRECS,5011.0,3,-2,trades_round_0_day_-2.csv,5011,5025,5018.0,14,sell,-3
672600,,,TOMATOES,XIRECS,5005.0,2,-2,trades_round_0_day_-2.csv,5005,5019,5012.0,14,sell,-2
673200,,,TOMATOES,XIRECS,5019.0,5,-2,trades_round_0_day_-2.csv,5006,5019,5012.5,13,buy,5
673800,,,TOMATOES,XIRECS,5014.0,2,-2,trades_round_0_day_-2.csv,5014,5020,5017.0,6,sell,-2
673800,,,TOMATOES,XIRECS,5020.0,5,-2,trades_round_0_day_-2.csv,5014,5020,5017.0,6,buy,5
674200,,,TOMATOES,XIRECS,5018.0,5,-2,trades_round_0_day_-2.csv,5005,5018,5011.5,13,buy,5
674500,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
675500,,,TOMATOES,XIRECS,5016.0,5,-2,trades_round_0_day_-2.csv,5002,5016,5009.0,14,buy,5
677900,,,EMERALDS,XIRECS,10008.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,6
678500,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
678800,,,EMERALDS,XIRECS,9992.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-7
681200,,,TOMATOES,XIRECS,5001.0,2,-2,trades_round_0_day_-2.csv,5001,5015,5008.0,14,sell,-2
682100,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
684400,,,TOMATOES,XIRECS,5012.0,3,-2,trades_round_0_day_-2.csv,4999,5012,5005.5,13,buy,3
684800,,,TOMATOES,XIRECS,5000.0,5,-2,trades_round_0_day_-2.csv,5000,5014,5007.0,14,sell,-5
685300,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
685600,,,EMERALDS,XIRECS,9992.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-3
686700,,,TOMATOES,XIRECS,4998.0,3,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,sell,-3
687300,,,TOMATOES,XIRECS,5010.0,4,-2,trades_round_0_day_-2.csv,4997,5010,5003.5,13,buy,4
688200,,,TOMATOES,XIRECS,4995.0,3,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,sell,-3
690000,,,TOMATOES,XIRECS,4992.0,2,-2,trades_round_0_day_-2.csv,4992,5005,4998.5,13,sell,-2
690400,,,TOMATOES,XIRECS,5004.0,3,-2,trades_round_0_day_-2.csv,4991,5004,4997.5,13,buy,3
691700,,,TOMATOES,XIRECS,4989.0,4,-2,trades_round_0_day_-2.csv,4989,5003,4996.0,14,sell,-4
697900,,,TOMATOES,XIRECS,5002.0,5,-2,trades_round_0_day_-2.csv,4989,5002,4995.5,13,buy,5
698000,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
698400,,,TOMATOES,XIRECS,4988.0,3,-2,trades_round_0_day_-2.csv,4988,5002,4995.0,14,sell,-3
701300,,,TOMATOES,XIRECS,4987.0,5,-2,trades_round_0_day_-2.csv,4987,5000,4993.5,13,sell,-5
702600,,,TOMATOES,XIRECS,5000.0,3,-2,trades_round_0_day_-2.csv,4986,5000,4993.0,14,buy,3
703300,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
707100,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
707500,,,EMERALDS,XIRECS,9992.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-4
709000,,,TOMATOES,XIRECS,4988.0,3,-2,trades_round_0_day_-2.csv,4988,5002,4995.0,14,sell,-3
709100,,,TOMATOES,XIRECS,4989.0,2,-2,trades_round_0_day_-2.csv,4989,5002,4995.5,13,sell,-2
711900,,,TOMATOES,XIRECS,4993.0,4,-2,trades_round_0_day_-2.csv,4993,5007,5000.0,14,sell,-4
714700,,,TOMATOES,XIRECS,5008.0,4,-2,trades_round_0_day_-2.csv,4995,5008,5001.5,13,buy,4
714800,,,TOMATOES,XIRECS,5009.0,4,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,buy,4
718700,,,TOMATOES,XIRECS,4999.0,2,-2,trades_round_0_day_-2.csv,4999,5012,5005.5,13,sell,-2
721700,,,TOMATOES,XIRECS,4998.0,2,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,sell,-2
722900,,,TOMATOES,XIRECS,4997.0,5,-2,trades_round_0_day_-2.csv,4997,5010,5003.5,13,sell,-5
723200,,,TOMATOES,XIRECS,5010.0,4,-2,trades_round_0_day_-2.csv,4996,5010,5003.0,14,buy,4
724400,,,TOMATOES,XIRECS,4995.0,3,-2,trades_round_0_day_-2.csv,4995,5008,5001.5,13,sell,-3
727100,,,EMERALDS,XIRECS,9992.0,6,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-6
727800,,,TOMATOES,XIRECS,4996.0,4,-2,trades_round_0_day_-2.csv,4996,5009,5002.5,13,sell,-4
731400,,,TOMATOES,XIRECS,5011.0,4,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,buy,4
731700,,,EMERALDS,XIRECS,10008.0,4,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,4
735200,,,TOMATOES,XIRECS,5003.0,4,-2,trades_round_0_day_-2.csv,4998,5003,5000.5,5,buy,4
735300,,,TOMATOES,XIRECS,5012.0,5,-2,trades_round_0_day_-2.csv,4998,5012,5005.0,14,buy,5
737600,,,TOMATOES,XIRECS,5011.0,4,-2,trades_round_0_day_-2.csv,4997,5011,5004.0,14,buy,4
737700,,,TOMATOES,XIRECS,4997.0,2,-2,trades_round_0_day_-2.csv,4997,5010,5003.5,13,sell,-2
738800,,,TOMATOES,XIRECS,5011.0,2,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,buy,2
739000,,,TOMATOES,XIRECS,4998.0,4,-2,trades_round_0_day_-2.csv,4998,5011,5004.5,13,sell,-4
740700,,,TOMATOES,XIRECS,5010.0,5,-2,trades_round_0_day_-2.csv,4997,5010,5003.5,13,buy,5
741900,,,EMERALDS,XIRECS,10008.0,5,-2,trades_round_0_day_-2.csv,10000,10008,10004.0,8,buy,5
744900,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
745000,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
745700,,,TOMATOES,XIRECS,5008.0,2,-2,trades_round_0_day_-2.csv,4994,5008,5001.0,14,buy,2
748000,,,TOMATOES,XIRECS,4995.0,3,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,sell,-3
748600,,,EMERALDS,XIRECS,9992.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,sell,-8
750000,,,TOMATOES,XIRECS,4995.0,2,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,sell,-2
753400,,,TOMATOES,XIRECS,4996.0,4,-2,trades_round_0_day_-2.csv,4996,5010,5003.0,14,sell,-4
757800,,,TOMATOES,XIRECS,5009.0,3,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,buy,3
758400,,,TOMATOES,XIRECS,4997.0,5,-2,trades_round_0_day_-2.csv,4997,5010,5003.5,13,sell,-5
760600,,,TOMATOES,XIRECS,4995.0,3,-2,trades_round_0_day_-2.csv,4995,5009,5002.0,14,sell,-3
761000,,,EMERALDS,XIRECS,10008.0,8,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,8
766500,,,EMERALDS,XIRECS,10008.0,3,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,3
767000,,,TOMATOES,XIRECS,5005.0,2,-2,trades_round_0_day_-2.csv,5005,5018,5011.5,13,sell,-2
767700,,,TOMATOES,XIRECS,5007.0,3,-2,trades_round_0_day_-2.csv,5007,5020,5013.5,13,sell,-3
767900,,,TOMATOES,XIRECS,5007.0,3,-2,trades_round_0_day_-2.csv,5007,5021,5014.0,14,sell,-3
768400,,,TOMATOES,XIRECS,5007.0,3,-2,trades_round_0_day_-2.csv,5007,5021,5014.0,14,sell,-3
771200,,,TOMATOES,XIRECS,5007.0,2,-2,trades_round_0_day_-2.csv,5007,5020,5013.5,13,sell,-2
773400,,,TOMATOES,XIRECS,5022.0,4,-2,trades_round_0_day_-2.csv,5008,5022,5015.0,14,buy,4
775500,,,TOMATOES,XIRECS,5024.0,4,-2,trades_round_0_day_-2.csv,5011,5024,5017.5,13,buy,4
776500,,,TOMATOES,XIRECS,5015.0,2,-2,trades_round_0_day_-2.csv,5015,5024,5019.5,9,sell,-2
778600,,,TOMATOES,XIRECS,5012.0,3,-2,trades_round_0_day_-2.csv,5012,5025,5018.5,13,sell,-3
780900,,,TOMATOES,XIRECS,5026.0,3,-2,trades_round_0_day_-2.csv,5012,5026,5019.0,14,buy,3
783400,,,EMERALDS,XIRECS,10008.0,7,-2,trades_round_0_day_-2.csv,9992,10008,10000.0,16,buy,7
